message,label
"слушай, а напиши мне письмо для тёти, подлиннее, в котором скажи, как я её люблю, сколько всего она для меня сделала, что она всегда была для меня примером для подражания",1
"только я девочка, перепиши это письмо от лица девушки",1
"о, поручилось очень здорово, спасибо",0
"кстати, расскажи, почему важно есть много белка спортсменам и сколько белка нужно есть девушке с ростом 155 в 33 года",0
"то есть, если я буду есть достаточное количества белка, у меня кожа станет более гладкой, раз он помогает эластин вырабатывать",0
Какие продукты содержат много белка?,0
а говядине много белка?,0
"как круто, что я люблю стейки)",1
"а какие гарниры лучше подойдут к стейку? с учетом того, что я хочу похудеть",1
картошку разве можно худеющим?,0
Можно ли есть макароны с диетическим стейком?,0
"хочу на следующий семейный ужин стейки приготовить, а кроме меня все макароны любят",0
"нашла вчера в шкафу свои старые кисти и краски, думаю, вернуться к этому хобби. мне кажется, я уже года два ничего не рисовала. Зато фотографией активно занимаюсь уже несколько лет, так нравится, но кажется, будто я вообще не выросла как фотограф",1
"мне нравится стрит фотография, что я могу сделать, чтобы развиваться в этом направлении?",1
на каких стрит-фотографов можно подписаться?,0
"мне нравится черно белая фотография, норм стрит снимать в ч/б формате? Кто-то так вообще делает?",1
Нужно ли разрешение у людей на улице?,0
Где искать идеи для стрит фотографий?,0
Можно ли зарабатывать на стрит фото?,0
Какие есть стрит-фотоконкурсы?,0
Как выбрать тему для стрит-снимка?,0
Где лучше всего практиковать стрит-фото?,0
"а ходить в музей полезно, если хочешь улучшить свои навыки в стрит-фотографии?",0
"а назови 10 художников, с творчеством которых стоит ознакомиться начинающему стрит-фотографу",0
Какие правила этики у стрит-фотографа?,0
Прикольненько. надо позвать кого-нибудь на съемку,0
Какой фотоаппарат подойдет новичку?,0
"вообще, у меня уже есть камера)",0
Какие приемы съемки важны для стрита?,0
"хочу завести домашнее животное, у моей бабушки живёт мопс, кажется, он приносит ей много радости. предложи 6 вариантов разных домашних животных, которым будет нормально жить в квартире и к каждому напиши по 5 особенностей владения этим животным, характер, особенности содержание и всё такое",1
Сколько стоит содержание животного?,0
"выглядит недорого, но я знаю, то на ветеринаре можно разориться( бабушка однажды за лечение своего мопса 25 тысяч в клинике отдала",1
"напиши мне первую главу для романа про мужчину и женщину, которые не могут быть вместе, потому что оба очень стеснительные. в этой главе они должны познакомиться на веранде летнего кафе. они оба живут в Москве, часто бывают на один и тех же улицах и мероприятиях, но ни разу там не встретились. они общаются только в соцсетях, а познакомились на курсах по тайм-менеджменту. они встретились в летний солнечный вечер, оба были в хорошем настроении и не думали ни с кем знакомиться. при личной встрече они не поняли, что уже общаться друг с другом в социальных сетях. текст должен быть написан богатым русским языком, с большим количеством эпитетов, сравнений и прилагательных. Женщину зовут Настя, а мужчину Василий",0
"напиши теперь вторую главу, в которой они встретились в Петербурге и были очень смущены, потому что после первой встречи в Москве никто никому не перезвонил, потому что оба они очень стеснялись. текст должен быть написан богатым русским языком, с большим количеством эпитетов, сравнений и прилагательных. Женщину зовут Настя, а мужчину Василий",0
"спасибо. как думаешь, такая история может захватить читателя?",0
"вот пришла на ум такая история, думаю, написать рассказ или повесть, хотя раньше никогда не писала. да и это не совсем моя литература, я детективы больше всего люблю читать, а не любовные истории",1
"а можешь больше советов дать? штук 10 хотя бы, а то выглядит пока не очень жизненно",0
Какие типичные ошибки допускают новички?,0
Как писать живые диалоги?,0
"а если я хочу сделать нелинейное повествование, как не запутаться?",0
Какие есть техники развития персонажей?,0
Какие приёмы удержат интерес читателя?,0
"можешь максимально подробно рассказать, как описывать внешность людей, чтобы это было не просто перечисление внешних характеристик, а передавало какие-то особенности персонажа, чтобы это было интересно читать, чтобы не было ощущение, что описание добавлено только ради количества символов",0
Какие ошибки часто допускаются при описании внешности?,0
Какие приемы оживят описание внешности?,0
"годные советы, спасибо. А если я планирую рассказ написать, на что обратить внимание/ у рассказа язык, наверное, отличается от языка романа, ну и вообще расскажи подробнее про литературные фишечки и особенности рассказа как литературного жанра",1
Какие сюжеты подходят для короткого рассказа?,0
Чем короткая форма выгодна писателю?,0
Как избежать поверхностности в описании?,0
"кстати, утром посмотрела фильм «Облачный атлас», теперь он мой любимый, такой глубокий и зрелищный!",1
"посоветуй мне 10 похожих фильмов, к каждому напиши краткое содержание, год выпуска и актёров, которые исполнили главные роли",0
"Какие книги похожи на ""Облачный атлас""?",0
"о, а напиши мне 10 необычных рецептов с яйцами, только очень подробно распиши, я совсем готовить не умею",0
"а можешь так же 10 рецептов с гречкой написать, только очень подробно распиши, я совсем готовить не умею, плюс должно быть минимум жарки, лучше для кастрюли и духовки",1
"ну и затейник, обязательно что-нибудь из этого приготовлю",0
Как правильно промывать гречку перед готовкой?,0
Какие специи подходят к гречке?,0
а варену гречку можно замораживать?,0
"я своего брата в детстве Палтус называла. а как ещё дразнить человека по имени Паша? Вот думаю, его жене рассказать или не стоит",1
где ты был в моем детстве? столько прозвищ мне придумал. Буду теперь его Паштетом называть,0
"а у меня в детстве даже прозвища не было никакого, чувствую себя какой-то неполноценной из-за этого",0
"а какие прозвища можно придумать человеку по имени Соня? хочу сразу предложить прозвища, но сама себе не могу придумать",1
какие-то неинтересные(( Паштет и Палтус для Паши гораздо прикольнее. Придумай ещё 10 прикольных и остроумных прозвища для имени Соня,0
Есть ли универсальные прозвища?,0
"блин, хочу, наверное, в Японию съездить. будет идеально, если с подругой, она японский язык изучает, с ней не так страшно ехать. английский-то я знаю, но в Японию с одним английским как-то стрёмно ехать",1
Сколько примерно стоит поездка в Японию?,0
"посоветуй 10 мест, которые стоит посетить в Японии",0
а в какое время года туда лучше ехать?,0
"я слышала, что японцы не очень любят туристов. Как ли это и какие правила стоит соблюдать, чтобы ко мне относились там нормально",0
Можно ли путешествовать по Японии автостопом?,0
"а напиши штук 10-15 Сувениров, которые можно привезти из Японии",0
"а есть ещё какая-то кукла, которой надо глаза рисовать или что-то такое. Ты об этом что-то знаешь?",0
а почему эта кукла работает? там же есть какая-то психологическая фишка наверняка?,0
Какие еще талисманы счастья в Японии?,0
"мне мама вчера сказала, что загорать вредно, а я слышала, что полезно, потому что надо бывать на солнце и витамин Д от загара вырабатывается. Что ты думаешь, стоит загорать или нет",0
а есть противопоказания к загару?,0
"я слышала, что если обгорать на солнце часто ,может появиться рак кожи",0
Есть ли безопасная альтернатива загару?,0
"а в солярий ходить стоит, если нет возможности на солнце много бывать? Зимой, например",0
"блин, так круто  в большой компании работать! Я сейчас в «Ростелекоме», а до этого только в маленьких конторках трудилась",1
"мне нравится, что у нас есть корпоративное обучение, классный офис и вкусная столовая",1
"О, а ещё бесплатный спорт, я вот на йогу часто хожу",1
"ещё хочу попробовать зумбу, даже не знаю ,что это такое, но название прикольное",1
а у зумбы есть противопоказания?,0
"а плоскостопие?мне кажется, У меня оно есть, но к врачу пока не ходила",0
"хочется что-то с внешностью сделать, но не могу придумать что",0
"хочу волосы отрастить, как это побыстрее сделать?",1
"останавливает то, что за длинными ухаживать надо, чем длиннее, тем сильнее надо ухаживать",0
Как быстро растут волосы?,0
"хочется, конечно, идти по улице и трясти густой копной волос до попы, думаю, это красиво выглядит, но с отросшим каре так волосами потрясти у меня не получится",0
"и вот думаю, краситься ли в новый цвет или нет, мне мой родной темно-русый нравится, хотя другие русоволосые люди мне не нравится, как выглядят, думала насчёт каштанового оттенка",1
"вообще мне нравится экспериментировать, я была и рыжей, и блондинкой, и с зелеными, и с синими, и с розовыми волосами",1
"а если я снова выберу яркий цвет волос, это не отразится негативно на моей карьере?",0
"мда, надо подумать тогда, может быть просто чуть короче подстигусь",0
"так, нужна помощь. напиши мне 5 самых популярных языков программирования, подробно распиши их плюсы и минусы, насколько легко начать, насколько они будут нужны через 10 лет, в общем, проведи глубокий и максимально подробный анализ того, какой язык стоит выбрать для обучения",0
"а, ну питон я и так знаю",0
"о, Круто, спасибо за советы",0
"мне кажется, меня никто не понимает",0
"я довольно открытая, слушаю других, но кажется, что они говорят о какой-то ерунде и боятся обсуждать действительно важные вещи",1
"почему я должна предпринимать какие-то шаги, а не окружающие?",0
Почему друзья избегают откровенных бесед?,0
Почему важно слушать друг друга?,0
Какие барьеры мешают открытой беседе?,0
Как научиться активно слушать?,0
Почему мне сложно открыто говорить?,0
Как развить уверенность в общении?,0
Почему важна невербальная коммуникация?,0
"расскажи мне, почему важно формировать связи мозг-мышцы",0
Какие упражнения улучшают нейромышечную связь?,0
"а если прокачать нейромышечную связь, это на других сферах жизни как-то скажется?",0
а растяжка улучшает нейромышечную связь?,0
Какие факторы ухудшают нейромышечную связь?,0
Какие продукты полезны для нейромышечной связи?,0
"как быстро можно наладить нейромышечную связь? понятно ,что это требует много времени, но через сколько будут видно первые результаты",0
Может ли кофеин повлиять на нейромышечную связь?,0
"сегодня тренер сказала, что если ты не можешь медленно-медленно подняться из приседа, значит плохо работает нервная система и не хватает терпения, как связаны терпение и нервная система?",0
а как можно развивать терпение?,0
Чем полезна социальная поддержка?,0
Как влияют эмоции на тренировку?,0
Почему важна сила нервной системы?,0
Почему важна выносливость психики?,0
"пупупу, вот я и нашла свою ахиллесову пяту",0
"смешной ты, где учился так юморить?",0
"меня веселит просмотр стендов или комедий, ещё иногда смотрю смешные видео с котами или другими животными, нравятся крутые анекдоты, но в последнее время ничего нормального не слышала",1
"не, пока не надо, спасибо. расскажи лучше, как отмыть кружку от кофейных разводов, они прям въелись",0
"а если внутри кружки есть рисунок, эти средства рисунок не сотрут?",0
"вообще надо бы генеральную уборку в квартире сделать, а то уже пару месяцев толком не убиралась",1
"у меня одна комната, ванная и отдельно туалет, кухня, кладовка и балкон, составь подобный план по уборке каждого помещения",1
"спасибо! ещё думала начать контролировать свои расходы, а то деньги непонятно куда утекают, напиши мне 8 методов или способов, как это можно сделать, может быть, есть готовые системы? я в этом не разбираюсь вообще",0
Как экономить на продуктах питания?,0
а есть системы ведения бюджета готовые? вроде японская какая-то была,0
"я короче бросила фотографировать, и вернулась к живописи, уже несколько месяцев трижды в неделю рисую. а фотик продала, бесит и напоминает о неудаче",1
"я акварелью рисую, кстати, моя любимая краска",1
"расскажи, как эффективно отдыхать",0
Сколько нужно времени на отдых?,0
Как планировать отдых эффективно?,0
"Как понять, что я недостаточно отдыхаю?",0
Почему важен баланс активного и пассивного отдыха?,0
как много хитростей... вот со сном у меня как раз проблемки и мало на свежем воздухе бываю,1
"да, было бы здорово всей семьей куда-то выбираться, но родителей не вытащить, а брат с семьей любят свой собственный семейный отдых",1
"хочу на самом деле с братом больше времени проводить, но у него дела, семья, мы как-то упустили момент, когда можно было бы сблизиться, в итоге сейчас мало общаемся",1
"мама говорит, что в этом вопросе все зависит от женской инициативы. типа я должна с его женой обо всем договариваться, тогда мы с братом сблизимся. Но она мне не очень нравится, да и я ей тоже",1
"значну со звонков, пожалуй. и племянники меня любят, это плюс",1
"не, они со мной бегать и беситься любят, а не книжки читать и по телефону разговаривать. я с детьми отлично лажу, потому что, наверное, во мне осталось много от ребенка внутри",1
"да, у детей столькому можно научиться. думаю, надо открыть школы для взрослых, где преподавателями будут дети, такой обмен опытом",0
"Хей, я по приколу сказала, а ты мне уже тут план расписал",0
"ой, спасибо. мне нравится, когда мне говорят, что внутри я ещё девочка. мне кажется, это одна из моих сильных сторон",0
Какие занятия развивают детскую энергию?,0
"да, вот моим племянникам не помешает иногда свою энергию направить в конструктивное русло, хотя жена брата с ними хорошо справляется",1
"да, вот быть строгой мне у нее можно поучится, а то мальчишки мне иногда на шею садятся",1
"думаю, их с собой в поездку взять, недалеко куда-нибудь, на один день",0
"боюсь только, что с двумя не справлюсь",0
