message,label
"иногда мне страшно, что я потеряла себя, будто кроме роли дочки-ухаживающей у меня больше ничего нет",1
"объясни, какие есть формы поддержки для людей, ухаживающих за родственниками с деменцией в России",0
"у нас в городе нет ни одного специализированного центра, ближайший — в областном",1
"что я могу сделать дома, чтобы маме было безопасно перемещаться по квартире, она всё чаще забывает, где что лежит",0
"я повесила на дверях большие яркие бумажки с подписями, это немного помогает",1
"какие ещё визуальные подсказки можно использовать для людей с нарушением памяти, чтобы не перегрузить пространство?",0
"мама иногда узнаёт меня, иногда путает с сестрой, которой давно нет в живых, сердце сжимается каждый раз",1
"как реагировать, когда человек с деменцией путает времена и людей, чтобы не ранить ни его, ни себя?",0
"я начала записывать за мамой отдельные фразы, иногда среди путаницы проскакивают удивительно ясные мысли",1
"как можно использовать такие записи, чтобы сохранить семейную историю, а не просто грустные заметки о болезни?",0
"по вечерам для себя я вышиваю крестиком, это единственное время, когда я полностью успокаиваюсь",1
"перечисли, почему ручные виды творчества вроде вышивки и вязания помогают справляться со стрессом",0
"в молодости я мечтала путешествовать по монастырям и старым усадьбам, теперь пока дальше соседней поликлиники не выбираюсь",1
"могу ли я как-то виртуально «путешествовать» по старинным местам, есть ли онлайн-экскурсии по монастырям и музеям?",0
"сын уговорил меня завести планшет, теперь я читаю с него книги, хотя бумагу всё равно люблю больше",1
"какие приложения для чтения подойдут человеку без технического опыта, чтобы не напугать интерфейсом?",0
"у меня проблемы с давлением, поэтому я ограничиваю кофе и соль, приходится перестраивать привычное меню",1
"предложи простой недельный план питания для женщины 50+, у которой гипертония и мало времени на готовку",0
"соседка дала совет завести кошку для души, но я боюсь, что не потяну уход, если мама станет хуже ходить",1
"на каких условиях вообще стоит думать о домашнем животном, когда на тебе уже лежит уход за тяжело больным человеком?",0
"иногда мне хочется просто выйти в лес и кричать, но вместо этого я пеку пироги и улыбаюсь соседям",1
"объясни, какие безопасные способы выражения накопившихся эмоций можно использовать, если живёшь в маленьком городе",0
"я завела тетрадку благодарностей и каждый вечер пишу туда хотя бы три маленькие радости дня",1
"как не превратить практику благодарностей в формальность, чтобы мозг не делал это «для галочки»?",0
"сын живёт в Питере, у него своя семья, я не хочу его грузить своими трудностями",1
"как найти баланс между тем, чтобы не жаловаться детям и всё-таки иногда просить у них поддержки?",0
"иногда мне кажется, что я старею быстрее, чем мои ровесницы, которые ещё работают и путешествуют",1
"есть ли исследования, как долгий уход за родственниками влияет на здоровье и продолжительность жизни ухаживающих?",0
"я стараюсь раз в неделю выходить на рынок просто поговорить с продавцами, чтобы слышать другие голоса, кроме телевизора",1
"предложи ещё способы мягкого расширения круга общения для человека среднего возраста, который много времени проводит дома",0
"ладно, давай теперь парень 21 года, студент ветеринарного факультета, зовут его Никита, он живёт в Новосибирске в общаге",1
"у нас в комнате живут два студента и три ящерицы, формально нельзя, но воспитательница делает вид, что не замечает",1
"я обожаю рептилий с детства, в деревне постоянно таскал домой лягушек и жуков",1
"объясни, чем особенности содержания леопардового геккона отличаются от ухода за более привычными питомцами вроде кошек и собак",0
"я подрабатываю в частной ветеринарной клинике ассистентом, иногда по вечерам помогаю на приёме",1
"какие базовые навыки общения с владельцами животных должен отработать начинающий ветврач уже на практике?",0
"мой факультет специализируется на сельскохозяйственных животных, но мне больше интересны экзоты",1
"есть ли в России отдельные клиники или центры, которые занимаются только экзотическими животными, и как туда попасть на стажировку?",0
"в детстве родители хотели, чтобы я стал юристом, а я сбежал в биологию и до сих пор рад этому бунту",1
"как справляться с чувством вины перед родителями, если выбрал совсем другой профессиональный путь, чем они мечтали?",0
"иногда после тяжёлых смен я прихожу в общагу и просто лежу, глядя в потолок, будто всё тело пустое",1
"подскажи, какими ритуалами можно мягко завершать рабочий день врачу или ассистенту, чтобы не тащить всё домой в голову?",0
"я вегетарианец уже четыре года, хотя на факультете надо разделывать туши, к этому долго привыкал",1
"как этично выстраивать работу ветеринару, который сам не ест мясо, но должен работать с пищевыми животными?",0
"у меня дома живёт старая собака, она осталась с бабушкой в посёлке, я за неё очень переживаю",1
"какие анализы и обследования стоит регулярно делать возрастной собаке, чтобы поймать болезни на ранних стадиях?",0
"однажды на практике мы выезжали в приют, я потом два дня просто рыдал, столько там историй",1
"как человеку, который остро переживает за животных, не выгореть в профессии ветеринара уже на старте?",0
"моя мечта — открыть небольшой реабилитационный центр для травмированных животных, но это звучит как что-то из кино",1
"с чего вообще начать планирование такого проекта, если ты пока только студент и нет ни денег, ни связей?",0
"в общаге у нас вечный шум, кто-то играет на гитаре, кто-то жарит котлеты в три ночи",1
"какие наушники и звуковые практики помогут концентрироваться на учёбе в условиях постоянного шума?",0
"я ещё параллельно веду небольшой паблик, где рассказываю о животных простым языком, подписчики иногда задают сложные вопросы",1
"как научиться говорить «я не знаю» в публичном пространстве и при этом не казаться некомпетентным?",0
"зимой в Новосибирске я хожу в универ пешком по тридцать минут, иначе автобус не дождёшься",1
"расскажи, как одеться зимой в Сибири так, чтобы и не замёрзнуть, и не вспотеть насмерть по дороге",0
"мечтаю после выпуска поехать по сельским районам, где нет ветеринаров, и хотя бы раз в год устраивать выездные осмотры",1
"как организовать выездную ветеринарную программу для отдалённых деревень, какие документы и разрешения нужны?",0
"теперь представь девушку 26 лет, звать её Лера, она живёт в Калининграде и работает гидом по прусским замкам",1
"я веду экскурсии и для школьников, и для туристов из Европы, каждый раз приходится менять подачу",1
"объясни, как адаптировать одну и ту же историческую историю под детей, подростков и взрослых, не искажая факты",0
"я закончила исторический факультет, но честно, влюбилась в замки ещё в детстве, когда читала сказки",1
"какие современные подходы к музейной педагогике можно внедрить даже в небольшом региональном музее?",0
"у нас иногда приходят люди, которые верят в мистику и требуют рассказов про привидений",1
"как мягко сочетать легенды и научный подход, чтобы не обманывать людей, но и не портить им настроение?",0
"в зимний сезон туристов мало, я подрабатываю делая иллюстрированные путеводители по региону",1
"подскажи структуру хорошего путеводителя по городу глазами местного жителя, а не только сухого справочника",0
"я очень люблю показывать гостям маленькие дворики и переходы, куда обычные туристы не заходят",1
"какие правила безопасности нужно учитывать, водя людей по нетуристическим маршрутам?",0
"у меня есть временный вид на жительство в Литве, иногда мы с друзьями ездим туда на выходные",1
"расскажи, как культурные различия между соседними странами могут влиять на работу гида приграничного города",0
"я сама интроверт, но когда выхожу к группе, включается какой-то другой режим, будто я играю роль",1
"чем эмоционально истощает профессия гида и как потом восстанавливаться, если каждый день по несколько экскурсий?",0
"сейчас думаю записать аудиогиды, чтобы люди могли гулять сами и слушать мои рассказы",1
"что важно учесть при записи аудиогида, чтобы он был удобен, информативен и не утомлял слушателя?",0
"я плохо переношу жару, а в сезон иногда приходится по три часа ходить по солнцу без тени",1
"какие лайфхаки есть у уличных работников, чтобы не перегреваться и не терять голос летом?",0
"мы с коллегами шутим, что ноги у гида — главный рабочий инструмент, вечером они просто гудят",1
"подскажи комплекс упражнений и растяжек для тех, кто весь день проводит на ногах и в движении",0
"теперь ещё один персонаж: парень 32 лет, зовут Тимофей, он работает геймдизайнером на удалёнке из Екатеринбурга",1
"я придумываю уровни и механики для мобильных игр, но сам уже почти в них не играю, профдеформация какая-то",1
"объясни, в чём этическая ответственность геймдизайнера, если игры строятся на удержании внимания и донатах",0
"в подростковом возрасте у меня была сильная зависимость от онлайн-игр, поэтому я особенно аккуратно к этому отношусь",1
"как использовать личный опыт игровой зависимости, чтобы делать более безопасные и честные игровые продукты?",0
"я работаю из дома, поэтому мой рабочий стол одновременно место для еды, созвонов и рисования прототипов",1
"как организовать домашний офис человеку творческой профессии, чтобы зонировать работу и отдых в одной комнате?",0
"иногда я включаю себе лофай и рисую от руки уровни на бумаге, прежде чем переносить в редактор",1
"какие аналоговые техники помогают геймдизайнерам мыслить шире, чем рамки конкретного движка?",0
"я интроверт, но очень люблю смотреть, как люди вживую проходят наши уровни на плейтестах",1
"как грамотно проводить плейтесты, чтобы игроки не стеснялись критиковать и давали честную обратную связь?",0
"у меня есть кот по имени Пиксель, он стабильно ложится на клавиатуру, как только дедлайн",1
"как выстроить режим дня фрилансеру, чтобы работа не растягивалась на всю ночь из-за прокрастинации?",0
"я давно мечтаю сделать игру про уралмашевские дворики и детские площадки моего детства",1
"какие шаги помогут превратить личные ностальгические воспоминания в универсальный, понятный игрокам сюжет?",0
"иногда мне кажется, что я разучился отдыхать без мыслей о том, как это можно превратить в механику или сюжет",1
"как геймдизайнеру разделять профессиональный взгляд и личное удовольствие от фильмов, книг и игр?",0
"я участвую в геймджемах и люблю ограниченные по времени творческие забеги, это бодрит",1
"что нужно сделать, чтобы геймджем прошёл максимально полезно для карьеры, а не стал просто бессонной ночью?",0
"и напоследок ещё один персонаж: девушка 30 лет, зовут её Инесса, она живёт в Тбилиси и учится на повара-кондитера",1
"я переехала сюда из Минска два года назад, до сих пор привыкаю к новому языку и ритму города",1
"объясни, с какими типичными трудностями сталкиваются люди, переезжающие в другую страну без чёткого плана карьеры",0
"я всю жизнь работала в офисе, а теперь каждый день месю тесто и прихожу домой уставшая, но счастливая",1
"как беречь спину и руки, если работа связана с постоянным стоянием и физическим трудом на кухне?",0
"моя специализация — безглютеновая выпечка, потому что у самой целиакия, мне это особенно близко",1
"объясни, какие типичные ошибки совершают новички при приготовлении безглютенового теста",0
"я веду инстаграм с фотографиями своих тортов, иногда прилетают заказы на праздники",1
"как выстроить систему предоплаты и брони дат для домашних кондитеров, чтобы не хвататься за всё подряд?",0
"мне важно использовать местные продукты, я влюбилась в грузинские орехи и мёд",1
"предложи несколько идей десертов, которые объединяют славянские и грузинские гастрономические традиции",0
"я до сих пор скучаю по беларусским драникам, иногда делаю их для друзей, они в восторге",1
"как адаптировать привычные блюда под безглютеновый рацион, не теряя их характерный вкус?",0
"в свободное от учёбы время я хожу по маленьким кофейням и записываю, где какой вкус эспрессо",1
"по каким критериям оценивать кофе, если хочешь развить у себя насмотренность и наслышанность как у профессионала?",0
"у меня дома живёт старая швейная машинка бабушки, я на ней иногда шью фартуки и сумки для друзей",1
"как совместить два ремесла — кулинарию и шитьё — в одном небольшом бизнесе без перегруза себя?",0
"иногда мне кажется, что я снова подросток: денег немного, всё новое и страшное, но и возможностей море",1
"как сохранять ощущение любопытства к жизни во взрослом возрасте, не скатываясь в вечную нестабильность?",0

"для протокола: мне сейчас 34 года, живу в Ростове-на-Дону и работаю бизнес-аналитиком в банке",1
"я родилась и выросла в Воронеже, в Ростов переехала только три года назад из-за новой работы",1
"у меня врождённый порок сердца, поэтому я строго слежу за нагрузками и стараюсь не перерабатывать",1
"подскажи, какие виды спорта считаются самыми щадящими при врождённых проблемах с сердцем?",0
"я замужем уже 7 лет, мужа зовут Илья, он backend-разработчик и работает удалённо из дома",1
"мы с Ильёй до сих пор не решились на детей, я боюсь, что беременность может быть опасна из-за сердца",1
"какие обследования обязательно пройти женщине с пороком сердца перед планированием беременности?",0
"я не ем красное мясо уже десять лет, в основном питаюсь рыбой, овощами и бобовыми",1
"перечисли анализы, которые стоит регулярно сдавать человеку на таком рационе, чтобы не было дефицитов",0
"по субботам мы с друзьями играем в настолки, любим сложные стратегии вроде «Сквозь века» и «Крыльев»",1
"подскажи ещё пять настольных игр для компании из 4–6 человек, если все любят думать и считать ходы вперёд",0
"я ужасно плохо запоминаю имена, могу месяц ходить в офис и всё равно путать новых коллег",1
"какие техники именно для взрослых помогают лучше запоминать имена и лица?",0
"моя младшая сестра уже пять лет живёт в Берлине, мы видимся максимум раз в год летом",1
"как поддерживать близость с родными, когда вы живёте в разных странах и редко встречаетесь лично?",0
"каждое лето я обязательно езжу к родителям в деревню в Липецкой области и помогаю им с огородом",1
"как организовать недельный визит к пожилым родителям так, чтобы и помочь, и самой не выгореть?",0
"я с детства панически боюсь грозы, при сильной молнии всегда ухожу от окон в коридор",1
"объясни по-простому, что реально нужно делать дома во время грозы, а чего люди боятся зря",0
"я левша, но в начальной школе меня переучили писать правой рукой, почерк до сих пор корявый",1
"есть ли смысл в 34 начинать снова тренировать левую руку для письма, или мозг уже окончательно привык?",0
"я встаю в 5:45 утра, чтобы спокойно позавтракать и без спешки доехать до офиса",1
"какие утренние ритуалы действительно помогают настраиваться на рабочий день, а какие лишняя суета?",0
"раз в месяц я выделяю вечер, чтобы разобрать траты и расписать бюджет по категориям",1
"предложи простую, но рабочую систему категорий для семейного бюджета, без десяти подкатегорий на кофе",0
"моя бабушка по маминой линии дожила до 96 лет, в семье шутят, что у нас по женской линии долгожители",1
"имеет ли вообще смысл ориентироваться на возраст родственников, когда думаешь о своём здоровье и планах на будущее?",0
"с 17 лет у меня хронический гастрит, поэтому кофе натощак мне строго запрещён врачом",1
"какие напитки утром действительно мягче для желудка, а какие только кажутся безвредными?",0
"каждый год 9 мая я хожу с дедушкиной фотографией в «Бессмертный полк», для меня это важный ритуал",1
"как сохранить семейные истории о войне, если почти ничего не записано, только устные рассказы старших?",0
"мой любимый месяц — сентябрь, я обожаю начало осени, запах мокрых листьев и прохладное утро",1
"есть ли исследования о том, почему у людей бывают «любимые времена года» и как это связано с психикой?",0
"каждый 1 января я перечитываю «Мастера и Маргариту», уже лет десять не изменяю этой традиции",1
"лучше каждый год перечитывать одну значимую книгу или всё-таки двигаться к новому чтению?",0
"дома у нас живут два кота: чёрный Моцарт и рыжая Буся, обоих взяли из приюта в разное время",1
"как аккуратно знакомить взрослого кота с новым котёнком, чтобы они не дрались и не жили в вечном стрессе?",0
"я вожу машину уже двенадцать лет, но до сих пор боюсь парковаться во дворах между плотными рядами машин",1
"какие практические упражнения помогут перестать паниковать именно при плотной парковке во дворе?",0
"в 2020 году я тяжело перенесла ковид, нюх до конца так и не восстановился",1
"существуют ли реально эффективные тренировки обоняния после болезни, которые можно делать дома?",0
"у меня аллергия на кошачью шерсть, но на своих котов почти нет реакции, а на чужих сразу слёзы и чихание",1
"почему аллергия может проявляться избирательно: на одних животных сильнее, на других слабее?",0
"по понедельникам вечером мы с коллегами играем в онлайн-викторину, это стало большой традицией команды",1
"как использовать такие регулярные онлайн-игры, чтобы поддерживать сплочённость распределённой команды?",0
"я ни разу не была за пределами России, хотя десять лет мечтаю увидеть Исландию и Норвегию",1
"с чего начать планировать первую поездку за границу, если страшно и кажется, что там всё очень сложно?",0
"я терпеть не могу бег, но каждый день хожу быстрым шагом по часу и считаю шаги в приложении",1
"какие показатели активности стоит отслеживать, если цель — здоровье, а не спортивные рекорды?",0
"каждую весну у меня сильно обостряется аллергия на пыльцу, без спреев и таблеток вообще не выхожу на улицу",1
"можно ли заранее подготовиться к сезону аллергии, чтобы симптомы были заметно слабее?",0
"после неудачного лечения в подростковом возрасте я до сих пор панически боюсь стоматологов",1
"какие методы помогают взрослым людям справляться с сильным страхом стоматологического кабинета?",0
"по паспорту я Александра, но почти все друзья и коллеги зовут меня Шурой",1
"как лучше подписывать себя в официальной переписке, если не хочется терять привычное неформальное имя?",0
"мама с детства заставляла меня заниматься музыкой, я девять лет отучилась в музыкальной школе по фортепиано",1
"есть ли смысл во взрослом возрасте возвращаться к инструменту спустя пятнадцать лет, если когда-то играла хорошо?",0

"я работаю ночным оператором на частной обсерватории, дежурю у телескопа почти каждую ночь",1
"а можешь объяснить простыми словами, чем любительские телескопы отличаются от профессиональных?",0
"достала уже эта ночная смена, весь день потом как варёная хожу",0
"через месяц у меня первый выезд в пустыню на астролагерь, боюсь дико перелёта",1
"объясни, как пережить перелёт, если панически боишься турбулентности?",0
"я собираю старые советские синтезаторы и реставрирую их по выходным",1
"как аккуратно очищать клавиши, чтобы не повредить старый пластик?",0
"друзья ржут, что у меня дома музей космического ретро получился",0
"у меня врождённая тугоухость на одно ухо, поэтому я всегда сажусь ближе к источнику звука",1
"как лучше расположить колонки в комнате, если слышу в основном правым ухом?",0
"я из тех людей, кто записывает сны в отдельный блокнот уже много лет",1
"подскажи исследование, насколько ведение дневника снов помогает психике?",0
"у меня в телефоне стоит напоминание каждые три часа пить воду, иначе вообще забываю",1
"реально ли приучить себя пить воду без напоминаний, или это навсегда?",0
"я работаю диспетчером на железной дороге, у меня смены по 12 часов",1
"как не выгорать на сменной работе, когда график постоянно плавает?",0
"параллельно учусь на переводчика с японского, вечерний вуз добиваю уже третий год",1
"как не смешивать рабочие и учебные чаты, я постоянно не туда отправляю сообщения",0
"мы с братом ведём семейный канал про жизнь в маленьком северном посёлке",1
"какие темы редко освещают блогеры из глубинки, но они людям интересны?",0
"у меня редкая аллергия на холод, пальцы сразу покрываются пятнами при -10",1
"как одеваться зимой, если руки всё равно мёрзнут в любых перчатках?",0
"я веган уже шесть лет, но до сих пор не научилась нормально составлять сбалансированный рацион",1
"какие анализы стоит сдавать вегану раз в год, чтобы не пропустить дефициты?",0
"я каждый январь пересматриваю свои цифровые фотографии и удаляю минимум тысячу штук",1
"как лучше организовать архив фото, чтобы через десять лет не утонуть в хаосе?",0
"мы с подругами играем в любительской женской хоккейной команде, тренировки два раза в неделю",1
"какой минимальный набор защиты обязателен, если играем только на любительском уровне?",0
"у меня нет водительских прав, я принципиально передвигаюсь только на велосипеде по городу",1
"как безопаснее всего ездить по мегаполису, если велодорожек почти нет?",0
"последние три года работаю удалённо из маленькой деревни на Алтае, интернет еле тянет",1
"как настроить резервный канал связи, если мобильная связь часто пропадает?",0
"я преподаю математику детям, которые постоянно путешествуют с родителями и учатся онлайн",1
"как строить занятия, если часовые пояса у меня и у них всё время разные?",0
"я не выношу резких запахов духов, от них мигрень начинается сразу",1
"как тактично попросить коллег не перебарщивать с парфюмом в офисе?",0
"по вечерам я веду бесплатный клуб настольных игр в районной библиотеке",1
"какие кооперативные игры лучше всего подходят для людей, которые вообще ни во что не играли?",0
"у меня остался небольшой шрам на щеке после детской аварии, я его стеснялась полжизни",1
"как перестать зацикливаться на внешних дефектах, если людям вокруг всё равно?",0
"я учусь в медколледже на рентген-лаборанта, у нас много практики в больнице",1
"какие средства защиты реально помогают снизить нагрузку излучения на персонал?",0
"каждую осень я переезжаю в другой город на три месяца, работаю сезонным баристой",1
"как быстро адаптироваться к новому коллективу, если постоянно меняешь кофейни?",0
"у меня дома стоит беговая дорожка, но я на ней больше смотрю сериалы, чем бегаю",1
"подскажи формат тренировок, чтобы сочетать бег и просмотр сериалов без вреда для результата",0
"я левша, но в детстве меня переучивали писать правой, почерк до сих пор кошмар",1
"есть ли смысл во взрослом возрасте возвращаться к письму левой рукой ради комфорта?",0
"я раз в год устраиваю себе «цифровой детокс» и на неделю уезжаю без интернета в горы",1
"как подготовить друзей и коллег к тому, что я буду неделю вне сети, чтобы никто не паниковал?",0
"у нас с партнёршей открытая полиаморная семья, иногда сложно объяснить это родителям",1
"как корректно проговорить свои границы, чтобы не превращать каждый разговор в скандал?",0
"я играю на бас-гитаре уже пятнадцать лет, выступаю в локальных инди-группах",1
"какие упражнения помогут прокачать ритмику, если времени на занятия почти нет?",0
"я тот человек, который обожает железнодорожные вокзалы и специально приходит туда раньше поезда",1
"почему одних людей вокзалы и аэропорты утомляют, а других наоборот заряжают?",0
"последние восемь лет я живу в вагончике-доме и каждые полгода меняю стоянку",1
"что критически важно учитывать при кочевом образе жизни в доме на колёсах?",0
"по образованию я инженер-геодезист, но работаю сейчас в игровой индустрии левел-дизайнером",1
"как грамотно рассказать на собеседовании про такой крюк в карьере, чтобы это выглядело плюсом?",0
"я никогда не ем сладкое днём, зато вечером позволяю себе десерт почти каждый день",1
"насколько вредна привычка переносить всю сладкую еду только на вечер?",0
"дома я общаюсь с партнёром на русском, а на работе весь день говорю по-немецки",1
"как мягко переключаться между языками, чтобы мозг не уставал к обеду?",0
"каждый июнь я уезжаю волонтёром на археологические раскопки в Крым",1
"что брать с собой на раскопки, если не хочется тащить лишний вес в поле?",0
"у меня редкий тип синестезии: я вижу дни недели в виде цветных полос",1
"используют ли синестезию в обучении, чтобы легче запоминать информацию?",0
"я десять лет вела бумажный ежедневник, а сейчас полностью перешла в цифровые планеры",1
"как безболезненно отказаться от бумаги, если тактильные ощущения от блокнота важны?",0
"мы с партнёром живём на две страны и видимся примерно раз в два месяца",1
"какие ритуалы помогают поддерживать близость на расстоянии, кроме банальных видеозвонков?",0
"я аллергик на большинство орехов, кроме фисташек, поэтому сладости приходится выбирать очень осторожно",1
"как безопасно читать состав продуктов, если производители любят скрывать ингредиенты под общими терминами?",0
"я по образованию дирижёр, но сейчас работаю звукорежиссёром на подкастах",1
"чем отличается подход к работе с живым оркестром от монтажа человеческой речи?",0
"у меня дома нет телевизора уже больше десяти лет",1
"есть ли реальные исследования, что отказ от телевизора снижает уровень стресса?",0
"я очень боюсь ездить в лифтах и почти всегда выбираю лестницу, даже на десятый этаж",1
"какие методики работают при клаустрофобии, если пока нет возможности ходить к терапевту?",0
"у меня нет привычки завтракать, организм просыпается только к обеду",1
"как мягко внедрить завтрак, если от еды рано утром просто тошнит?",0
"мой отец — реставратор старинных икон, и я иногда ему помогаю по выходным",1
"есть ли курсы для любителей, где учат базовой реставрации без вреда для предметов?",0
"я никогда не крашу волосы, только стригу их коротко раз в месяц",1
"отрастить длинные волосы можно после многолетних коротких стрижек, или структура уже не та будет?",0
